runId,test_id,testcase,bus_protocol,arbitration_scheme,psel_count,wait_state_cfg,retry_limit,parity_mode,baud_rate,fifo_depth,dma_enable,irq_mode,clk_mhz,apb_data_width,addr_width_bits,timeout_us,num_agents,agent_mode,env_mode,test_mode_enabled,reset_cycles,coverage_enable,assertion_enable,uvm_verbosity,debug_mode,error_injection_enable,error_injection_rate,compile_options,sim_options,vendor_ip_rev,lint_waivers,num_transactions,clock_period_ns,test_class,sequence_name,protocol
RUN-002209,parity_stress_test-002209,Parity_Stress,APB3,round_robin,8,0,0,even,1500000,8,1,edge,100,8,32,100,3,ACTIVE,functional,0,4,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,6,96,10.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-002210,reg_sweep_test-002210,Reg_Sweep,APB4,round_robin,4,0,2,none,1500000,8,0,level,100,16,32,500,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,96,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002211,uart_loopback_test-002211,Uart_Loopback,APB3,priority,4,3,2,none,921600,8,0,level,100,16,16,100,2,ACTIVE,functional,0,8,1,1,UVM_MEDIUM,0,1,0.0009,-O2 -sv,+UVM_TESTNAME=auto,r1p2,11,96,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-002212,irq_storm_test-002212,Irq_Storm,APB4,round_robin,16,0,2,even,115200,16,1,edge,50,16,16,100,1,ACTIVE,functional,0,8,1,1,UVM_LOW,0,1,0.0093,-O2 -sv,+UVM_TESTNAME=auto,r2p0,9,192,20.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002213,irq_storm_test-002213,Irq_Storm,APB4,priority,4,6,1,none,460800,32,1,edge,100,8,32,250,2,ACTIVE,functional,0,4,0,1,UVM_LOW,0,1,0.0107,-O2 -sv,+UVM_TESTNAME=auto,r2p0,7,384,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002214,reset_recovery_test-002214,Reset_Recovery,APB3,priority,4,4,0,none,921600,32,1,edge,100,32,32,500,3,ACTIVE,stress,0,16,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,1,384,10.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-002215,irq_storm_test-002215,Irq_Storm,APB4,priority,16,7,2,odd,230400,32,0,edge,100,16,16,100,1,ACTIVE,functional,0,16,0,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,8,384,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002216,reg_sweep_test-002216,Reg_Sweep,APB4,round_robin,16,0,4,odd,921600,64,0,edge,50,32,16,500,3,ACTIVE,regression,0,16,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,11,768,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002217,reg_sweep_test-002217,Reg_Sweep,APB4,round_robin,2,3,1,odd,230400,8,1,level,100,32,16,500,2,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,3,96,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002218,irq_storm_test-002218,Irq_Storm,APB3,static,8,6,2,odd,230400,4,0,edge,50,16,32,100,2,PASSIVE,stress,0,8,0,1,UVM_MEDIUM,0,1,0.0017,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,3,48,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-002219,reset_recovery_test-002219,Reset_Recovery,APB4,round_robin,16,4,0,even,460800,64,1,level,25,16,16,500,2,ACTIVE,functional,0,8,0,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,11,768,40.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002220,backpressure_test-002220,Backpressure,APB3,static,2,3,0,odd,460800,8,1,edge,50,16,16,50,3,ACTIVE,stress,1,16,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,9,96,20.0,backpressure_test,backpressure_seq,APB3+UART
RUN-002221,uart_loopback_test-002221,Uart_Loopback,APB4,priority,4,0,1,even,115200,8,0,level,100,16,16,100,2,ACTIVE,functional,1,8,0,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,10,96,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-002222,irq_storm_test-002222,Irq_Storm,APB3,static,2,4,1,odd,230400,8,1,level,50,32,32,250,3,ACTIVE,regression,0,8,1,0,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,4,96,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-002223,irq_storm_test-002223,Irq_Storm,APB3,priority,8,3,2,even,460800,8,1,level,50,16,32,100,3,ACTIVE,regression,0,4,0,1,UVM_MEDIUM,0,1,0.0157,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,9,96,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-002224,uart_loopback_test-002224,Uart_Loopback,APB3,round_robin,2,6,1,even,1500000,8,0,level,50,8,32,100,3,ACTIVE,regression,0,4,0,1,UVM_HIGH,0,1,0.0227,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,1,96,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-002225,irq_storm_test-002225,Irq_Storm,APB3,round_robin,2,0,1,odd,921600,64,1,level,25,32,32,250,2,ACTIVE,functional,1,8,0,1,UVM_HIGH,0,1,0.0086,-O2 -sv,+UVM_TESTNAME=auto,r1p2,5,768,40.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-002226,uart_loopback_test-002226,Uart_Loopback,APB4,priority,4,4,1,even,460800,16,0,edge,50,16,16,250,2,ACTIVE,functional,0,8,1,1,UVM_LOW,0,1,0.0082,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,192,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-002227,reg_sweep_test-002227,Reg_Sweep,APB4,priority,4,0,0,none,460800,8,0,edge,50,32,32,100,3,ACTIVE,functional,0,8,1,1,UVM_HIGH,0,1,0.0276,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,10,96,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002228,backpressure_test-002228,Backpressure,APB4,round_robin,4,0,0,odd,1500000,16,0,level,200,32,32,250,2,PASSIVE,stress,0,8,1,0,UVM_LOW,0,1,0.0168,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,3,192,5.0,backpressure_test,backpressure_seq,APB4+UART
RUN-002229,uart_loopback_test-002229,Uart_Loopback,APB3,static,16,4,2,even,1500000,16,1,edge,100,32,16,250,1,ACTIVE,regression,1,4,0,1,UVM_MEDIUM,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,3,192,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-002230,parity_stress_test-002230,Parity_Stress,APB4,round_robin,4,4,2,even,230400,32,1,level,100,16,16,250,2,ACTIVE,functional,0,16,0,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,384,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-002231,reg_sweep_test-002231,Reg_Sweep,APB4,round_robin,4,0,2,even,115200,32,1,edge,50,32,32,250,3,ACTIVE,regression,0,8,1,0,UVM_LOW,0,1,0.0295,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,3,384,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002232,dma_burst_test-002232,Dma_Burst,APB3,static,2,0,1,even,460800,32,0,level,50,32,32,100,2,PASSIVE,functional,0,16,1,1,UVM_MEDIUM,1,1,0.0245,-O2 -sv,+UVM_TESTNAME=auto,r1p2,2,384,20.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-002233,parity_stress_test-002233,Parity_Stress,APB3,static,16,3,2,even,115200,4,1,edge,25,32,32,500,3,ACTIVE,stress,0,8,1,0,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,48,40.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-002234,reg_sweep_test-002234,Reg_Sweep,APB4,static,16,2,0,even,1500000,16,1,edge,100,16,32,50,3,ACTIVE,regression,0,16,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,10,192,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002235,reset_recovery_test-002235,Reset_Recovery,APB4,priority,4,4,1,none,921600,16,1,level,25,32,16,100,2,ACTIVE,regression,0,16,0,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,10,192,40.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002236,reg_sweep_test-002236,Reg_Sweep,APB4,static,8,0,1,even,921600,16,0,level,100,8,32,500,1,ACTIVE,regression,0,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,0,192,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002237,dma_burst_test-002237,Dma_Burst,APB3,round_robin,4,7,2,odd,460800,64,1,level,50,32,16,250,1,PASSIVE,stress,0,8,0,1,UVM_MEDIUM,1,1,0.0234,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,1,768,20.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-002238,reset_recovery_test-002238,Reset_Recovery,APB3,priority,4,7,1,even,1500000,8,1,level,50,16,32,250,2,PASSIVE,functional,0,16,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,4,96,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-002239,uart_loopback_test-002239,Uart_Loopback,APB4,round_robin,4,3,1,odd,1500000,16,0,level,25,32,16,250,2,ACTIVE,functional,0,4,0,0,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,2,192,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-002240,reg_sweep_test-002240,Reg_Sweep,APB3,static,8,0,4,odd,1500000,4,0,level,100,16,16,50,1,ACTIVE,stress,0,4,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,8,48,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002241,dma_burst_test-002241,Dma_Burst,APB4,round_robin,8,4,2,even,230400,64,0,level,100,32,16,500,3,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,0,1,0.0033,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,768,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002242,dma_burst_test-002242,Dma_Burst,APB4,priority,8,1,0,none,460800,32,0,level,200,32,16,500,1,ACTIVE,stress,0,16,0,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,11,384,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002243,reset_recovery_test-002243,Reset_Recovery,APB3,static,4,5,1,odd,460800,16,0,edge,50,32,16,500,2,ACTIVE,regression,0,16,1,0,UVM_HIGH,0,1,0.0301,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,4,192,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-002244,parity_stress_test-002244,Parity_Stress,APB4,round_robin,2,7,0,odd,115200,16,0,edge,25,32,32,250,3,ACTIVE,functional,0,8,1,1,UVM_LOW,0,1,0.0223,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,8,192,40.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-002245,dma_burst_test-002245,Dma_Burst,APB3,round_robin,2,4,4,none,1500000,16,1,level,100,32,32,500,2,PASSIVE,stress,1,4,1,1,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,3,192,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-002246,reset_recovery_test-002246,Reset_Recovery,APB4,round_robin,8,1,2,even,230400,32,1,level,50,8,16,250,3,ACTIVE,functional,0,4,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,1,384,20.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002247,reg_sweep_test-002247,Reg_Sweep,APB4,priority,8,0,2,even,460800,8,1,level,50,16,16,250,2,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,2,96,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002248,dma_burst_test-002248,Dma_Burst,APB4,priority,2,2,1,none,115200,4,1,level,50,32,32,100,1,ACTIVE,regression,0,4,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,8,48,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002249,uart_loopback_test-002249,Uart_Loopback,APB4,priority,2,4,0,even,460800,16,1,level,25,32,16,250,2,ACTIVE,stress,0,8,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,3,192,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-002250,irq_storm_test-002250,Irq_Storm,APB4,priority,16,6,2,none,921600,64,0,edge,100,32,16,500,2,PASSIVE,stress,1,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,10,768,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002251,reg_sweep_test-002251,Reg_Sweep,APB4,round_robin,4,4,0,odd,1500000,16,0,edge,50,16,32,100,3,ACTIVE,functional,0,16,1,1,UVM_HIGH,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,3,192,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002252,uart_loopback_test-002252,Uart_Loopback,APB4,round_robin,8,5,2,odd,230400,4,0,edge,50,32,32,250,1,ACTIVE,regression,0,16,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,0,48,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-002253,reset_recovery_test-002253,Reset_Recovery,APB3,round_robin,4,1,1,even,1500000,64,1,level,100,32,32,50,1,PASSIVE,functional,0,8,0,1,UVM_LOW,0,1,0.0366,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,1,768,10.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-002254,dma_burst_test-002254,Dma_Burst,APB4,priority,4,1,2,odd,230400,32,0,edge,200,32,32,500,1,ACTIVE,regression,0,8,1,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,8,384,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002255,reset_recovery_test-002255,Reset_Recovery,APB4,round_robin,4,2,1,even,115200,4,0,edge,100,32,16,250,1,ACTIVE,stress,1,4,0,1,UVM_LOW,0,1,0.0051,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,10,48,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002256,dma_burst_test-002256,Dma_Burst,APB4,round_robin,8,3,0,even,921600,16,0,level,50,16,32,100,2,ACTIVE,regression,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,11,192,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002257,dma_burst_test-002257,Dma_Burst,APB3,round_robin,8,6,0,odd,460800,32,1,level,25,8,32,250,2,ACTIVE,functional,1,4,1,1,UVM_HIGH,0,1,0.0188,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,5,384,40.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-002258,dma_burst_test-002258,Dma_Burst,APB3,round_robin,8,7,1,odd,115200,64,1,level,25,32,32,250,1,ACTIVE,regression,0,8,0,1,UVM_LOW,0,1,0.0163,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,7,768,40.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-002259,parity_stress_test-002259,Parity_Stress,APB3,static,8,2,1,even,115200,32,0,edge,200,16,16,100,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,1,0.0241,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,384,5.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-002260,irq_storm_test-002260,Irq_Storm,APB4,priority,2,7,2,even,115200,8,1,level,50,8,32,100,2,ACTIVE,stress,1,8,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,9,96,20.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002261,reg_sweep_test-002261,Reg_Sweep,APB3,priority,2,1,4,none,460800,16,1,level,100,16,32,50,3,ACTIVE,functional,0,16,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,8,192,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002262,reg_sweep_test-002262,Reg_Sweep,APB3,round_robin,4,1,1,none,921600,8,0,edge,25,32,32,250,3,ACTIVE,stress,0,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,5,96,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002263,irq_storm_test-002263,Irq_Storm,APB4,round_robin,4,5,0,none,921600,64,0,edge,100,8,16,500,1,ACTIVE,regression,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,1,768,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002264,parity_stress_test-002264,Parity_Stress,APB4,round_robin,16,2,0,even,115200,4,0,level,50,16,16,500,1,ACTIVE,regression,0,8,1,1,UVM_MEDIUM,0,1,0.0336,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,2,48,20.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-002265,irq_storm_test-002265,Irq_Storm,APB3,static,4,1,0,odd,921600,64,1,edge,100,32,16,500,1,ACTIVE,stress,0,16,1,1,UVM_LOW,0,1,0.0169,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,6,768,10.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-002266,reset_recovery_test-002266,Reset_Recovery,APB4,static,8,0,0,none,230400,16,1,edge,50,8,16,50,2,ACTIVE,stress,0,8,1,1,UVM_LOW,1,1,0.0246,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,6,192,20.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002267,dma_burst_test-002267,Dma_Burst,APB4,priority,8,0,2,even,115200,32,1,edge,50,32,32,100,1,ACTIVE,functional,0,4,0,0,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,5,384,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002268,reg_sweep_test-002268,Reg_Sweep,APB3,priority,2,0,2,even,115200,32,1,edge,50,32,32,50,3,ACTIVE,functional,0,4,0,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,7,384,20.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002269,reset_recovery_test-002269,Reset_Recovery,APB4,round_robin,16,1,4,odd,1500000,16,0,level,100,32,16,250,1,ACTIVE,functional,0,16,0,1,UVM_MEDIUM,0,1,0.0255,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,0,192,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002270,reg_sweep_test-002270,Reg_Sweep,APB3,static,8,7,1,none,921600,16,0,edge,50,32,32,50,1,ACTIVE,regression,0,16,0,1,UVM_MEDIUM,1,1,0.0333,-O2 -sv,+UVM_TESTNAME=auto,r1p2,2,192,20.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002271,reset_recovery_test-002271,Reset_Recovery,APB4,static,16,6,4,even,230400,8,0,level,50,32,16,50,2,PASSIVE,functional,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,96,20.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002272,irq_storm_test-002272,Irq_Storm,APB4,static,2,4,0,even,460800,32,1,edge,25,16,32,50,2,ACTIVE,stress,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,9,384,40.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-002273,dma_burst_test-002273,Dma_Burst,APB4,static,2,6,2,odd,230400,32,0,edge,25,32,32,250,1,ACTIVE,regression,0,16,1,1,UVM_MEDIUM,0,1,0.0263,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,5,384,40.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-002274,backpressure_test-002274,Backpressure,APB3,priority,2,1,0,none,921600,16,0,edge,100,32,32,100,2,ACTIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,192,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-002275,uart_loopback_test-002275,Uart_Loopback,APB3,round_robin,16,1,0,odd,230400,16,0,edge,100,32,32,50,3,ACTIVE,stress,0,4,1,1,UVM_LOW,1,1,0.0205,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,192,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-002276,parity_stress_test-002276,Parity_Stress,APB3,priority,8,0,1,none,921600,16,0,edge,25,32,32,50,1,ACTIVE,stress,0,8,1,1,UVM_LOW,0,1,0.0092,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,8,192,40.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-002277,reg_sweep_test-002277,Reg_Sweep,APB4,round_robin,8,0,1,none,921600,8,1,level,50,32,32,50,2,ACTIVE,stress,0,4,0,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,0,96,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002278,uart_loopback_test-002278,Uart_Loopback,APB3,round_robin,4,1,2,even,230400,16,0,level,50,32,32,500,2,ACTIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,10,192,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-002279,irq_storm_test-002279,Irq_Storm,APB3,round_robin,2,0,0,none,921600,16,1,edge,50,32,16,250,2,ACTIVE,regression,1,4,1,1,UVM_LOW,1,1,0.0134,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,4,192,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-002280,reset_recovery_test-002280,Reset_Recovery,APB4,static,8,4,2,even,230400,8,0,level,100,16,32,250,1,ACTIVE,regression,1,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,1,96,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-002281,backpressure_test-002281,Backpressure,APB3,priority,4,2,0,even,460800,8,1,edge,100,8,16,250,2,ACTIVE,regression,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,7,96,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-002282,reg_sweep_test-002282,Reg_Sweep,APB3,static,2,4,2,none,230400,4,1,level,200,8,16,500,3,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,5,48,5.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002283,backpressure_test-002283,Backpressure,APB3,priority,2,0,1,odd,921600,8,0,edge,25,32,32,50,2,ACTIVE,functional,1,16,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,7,96,40.0,backpressure_test,backpressure_seq,APB3+UART
RUN-002284,dma_burst_test-002284,Dma_Burst,APB3,static,8,6,1,even,115200,4,1,edge,100,8,16,250,2,ACTIVE,stress,0,16,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,48,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-002285,backpressure_test-002285,Backpressure,APB4,round_robin,2,2,2,none,115200,64,0,edge,50,16,16,100,1,PASSIVE,functional,0,4,1,0,UVM_MEDIUM,0,1,0.0097,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,7,768,20.0,backpressure_test,backpressure_seq,APB4+UART
RUN-002286,reg_sweep_test-002286,Reg_Sweep,APB3,round_robin,4,5,2,odd,921600,32,0,level,25,16,16,250,2,ACTIVE,stress,0,4,0,1,UVM_MEDIUM,0,1,0.0133,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,4,384,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-002287,reg_sweep_test-002287,Reg_Sweep,APB4,priority,4,5,2,odd,921600,32,0,level,100,16,32,50,1,ACTIVE,regression,0,8,1,0,UVM_MEDIUM,1,1,0.0119,-O2 -sv,+UVM_TESTNAME=auto,r1p0,0,384,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-002288,backpressure_test-002288,Backpressure,APB3,round_robin,4,5,4,even,921600,4,1,level,200,8,32,500,1,ACTIVE,functional,1,16,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,4,48,5.0,backpressure_test,backpressure_seq,APB3+UART
RUN-002289,backpressure_test-002289,Backpressure,APB3,static,2,6,4,even,230400,16,1,level,100,32,32,100,2,PASSIVE,regression,0,16,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,11,192,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-002290,parity_stress_test-002290,Parity_Stress,APB3,static,4,0,1,even,460800,32,1,edge,100,32,16,250,1,ACTIVE,functional,0,8,0,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,7,384,10.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-002291,dma_burst_test-002291,Dma_Burst,APB3,round_robin,2,2,4,even,460800,4,1,level,100,16,32,500,3,ACTIVE,regression,0,4,1,1,UVM_LOW,0,1,0.0072,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,6,48,10.0,dma_burst_test,dma_burst_seq,APB3+UART
